-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,14,29,29,14,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,14,14,29,29,-1
-1,29,29,29,29,14,-1,64,10,10,62,41,41,5,102,-1,14,14,14,14,14,-1
-1,29,14,14,29,29,-1,31,5,5,56,41,31,56,57,-1,29,29,14,29,29,-1
-1,29,14,29,29,29,-1,31,56,56,56,57,56,112,41,-1,14,29,14,14,29,-1
-1,29,14,14,14,14,-1,-1,-1,-1,41,56,-1,-1,-1,-1,29,29,29,29,14,-1
-1,14,14,14,14,14,14,29,29,31,31,31,56,53,53,115,29,14,14,29,29,-1
-1,29,29,14,29,14,14,104,116,29,56,51,53,53,51,51,29,29,14,29,14,-1
-1,14,14,29,14,29,14,14,29,29,14,53,51,53,52,52,29,14,14,14,29,-1
-1,14,14,14,29,29,14,29,29,14,29,14,52,52,53,52,29,29,29,14,29,-1
-1,14,14,14,29,14,29,29,29,14,29,29,51,51,52,52,14,14,29,14,14,-1
-1,29,29,14,29,29,29,14,29,29,14,51,53,51,52,51,14,29,14,14,29,-1
-1,14,14,29,14,14,29,29,14,14,53,53,51,52,52,29,14,14,29,14,14,-1
-1,29,29,14,29,29,29,14,29,29,53,52,51,52,29,29,29,29,29,14,29,-1
-1,29,29,29,29,14,29,14,14,51,51,53,51,52,14,29,29,29,29,29,14,-1
-1,14,14,14,14,14,14,14,29,51,52,51,52,29,29,14,14,14,14,14,14,-1
-1,29,14,29,14,14,14,14,29,53,51,53,52,14,29,29,29,14,29,29,29,-1
-1,29,29,14,14,29,29,14,29,52,51,51,53,14,14,14,14,29,29,14,14,-1
-1,29,29,29,29,14,29,14,14,51,51,52,14,14,29,29,29,14,14,14,14,-1
-1,14,14,14,29,14,29,14,14,52,29,14,14,14,14,116,29,14,29,29,14,-1
-1,14,29,14,29,14,14,14,14,29,14,29,52,53,29,14,14,14,29,14,14,-1
-1,14,14,14,14,29,29,53,14,29,29,29,14,52,14,14,29,14,14,29,29,-1
-1,14,29,14,14,29,29,29,110,109,29,14,29,14,14,14,29,29,14,29,14,-1
-1,14,29,111,29,29,14,29,29,110,14,53,29,29,110,29,29,14,14,29,14,-1
-1,29,29,29,29,14,14,14,14,29,29,53,29,29,14,29,14,29,14,29,14,-1
-1,14,29,29,29,29,29,29,51,14,29,29,29,29,29,29,14,14,14,14,14,-1
-1,29,14,14,29,29,29,14,53,29,29,29,29,29,14,14,29,29,29,14,14,-1
-1,14,29,14,109,110,29,29,14,14,14,29,14,29,14,14,14,29,14,14,14,-1
-1,14,14,14,29,14,29,29,14,14,29,109,29,14,110,14,14,14,29,14,29,-1
-1,29,14,29,14,29,14,111,29,14,14,29,29,14,14,14,14,14,14,29,14,-1
-1,29,29,14,29,29,29,29,14,14,29,52,14,14,29,29,14,14,14,14,14,-1
-1,29,29,115,14,29,29,110,29,29,29,29,29,29,14,14,14,14,29,29,29,-1
-1,29,14,14,14,29,14,111,29,29,14,29,14,29,14,110,14,29,29,14,29,-1
-1,29,29,14,14,29,14,29,29,29,14,14,14,29,110,109,29,29,14,14,14,-1
-1,14,29,14,29,14,14,52,14,14,111,110,29,29,29,29,29,29,14,29,14,-1
-1,14,29,29,14,14,14,53,14,29,29,14,14,29,14,14,29,29,14,29,29,-1
-1,14,29,29,14,14,14,29,14,14,14,53,53,14,29,14,29,14,14,29,14,-1
-1,14,29,14,14,29,29,29,29,14,29,51,29,14,29,29,14,29,14,29,14,-1
-1,14,14,111,14,14,14,110,14,29,14,29,14,29,116,14,14,29,29,14,14,-1
-1,29,14,14,14,29,14,14,29,51,29,29,29,14,29,29,14,14,29,14,29,-1
-1,29,110,14,29,14,29,14,29,52,29,53,29,29,14,14,29,14,29,14,29,-1
-1,14,14,14,29,29,29,29,29,14,14,53,14,29,14,29,110,29,29,14,14,-1
-1,14,29,29,29,29,29,29,14,29,14,29,14,14,14,29,29,111,14,29,14,-1
-1,14,14,29,29,29,14,53,52,14,29,52,14,29,14,14,14,29,14,29,14,-1
-1,14,29,14,14,14,14,51,29,14,29,29,14,29,29,29,29,14,14,29,29,-1
-1,14,14,29,29,111,14,14,29,53,14,51,29,29,14,14,29,14,29,29,14,-1
-1,29,14,29,29,110,14,14,29,51,53,51,29,14,14,29,14,29,14,14,29,-1
-1,29,14,14,14,29,14,29,53,53,52,53,29,14,14,14,29,29,29,14,14,-1
-1,14,14,29,14,14,14,14,51,52,51,52,29,14,14,29,14,14,29,14,29,-1
-1,14,14,29,14,14,14,14,14,52,52,51,51,29,14,29,29,14,14,29,14,-1
-1,29,14,14,29,29,14,29,29,53,51,52,53,53,14,29,29,14,29,14,14,-1
-1,14,29,29,29,29,14,14,14,14,52,51,52,52,29,29,14,29,14,14,14,-1
-1,14,29,14,14,14,14,29,14,14,51,53,53,51,29,14,14,29,14,29,14,-1
-1,29,14,29,14,14,14,29,29,14,51,53,53,53,51,29,14,29,14,29,14,-1
-1,14,29,29,14,14,29,14,29,29,51,53,53,53,53,29,14,14,14,29,29,-1
-1,29,29,14,29,14,14,14,29,14,14,52,51,52,51,14,29,29,29,14,29,-1
-1,14,14,14,29,14,14,14,14,14,29,52,53,53,51,29,14,29,14,14,14,-1
