-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,-1
-1,16,16,16,16,16,16,16,16,-1,-1,-1,16,16,16,16,16,16,16,16,16,-1
-1,32,32,32,32,14,5,5,5,-1,10,-1,-1,56,32,32,32,32,32,32,32,-1
-1,32,32,32,32,32,5,5,31,-1,32,-1,-1,31,32,32,32,32,32,32,32,-1
-1,32,32,41,32,32,5,32,5,5,32,32,31,5,32,32,113,112,32,32,32,-1
-1,32,32,57,32,32,57,5,41,57,31,41,56,41,32,32,32,32,32,32,32,-1
-1,57,31,56,56,57,31,31,57,31,57,56,56,56,41,31,57,41,56,57,41,-1
-1,41,41,41,41,31,41,57,31,57,57,31,56,31,57,41,31,31,31,31,41,-1
-1,57,31,31,57,56,41,118,57,31,56,56,56,41,41,57,31,56,31,56,31,-1
-1,57,56,56,41,41,56,31,31,56,31,56,57,31,57,57,57,56,41,57,56,-1
-1,56,57,41,31,41,56,56,41,56,56,31,56,56,119,56,41,31,31,41,41,-1
-1,31,112,56,31,41,41,31,57,31,31,41,31,41,56,56,56,57,31,57,31,-1
-1,-1,-1,-1,-1,-1,56,57,31,57,56,57,41,56,56,56,57,31,31,31,31,-1
-1,-1,31,31,31,-1,31,56,31,57,57,41,31,31,56,41,41,57,31,41,41,-1
-1,-1,41,41,57,-1,31,31,31,56,57,56,41,113,57,41,31,41,41,31,57,-1
-1,-1,56,57,57,-1,-1,-1,-1,57,41,56,57,31,31,56,41,57,56,41,41,-1
-1,-1,56,57,57,56,41,41,-1,31,41,31,57,56,56,41,56,57,31,41,41,-1
-1,-1,31,31,56,31,57,41,-1,31,57,57,57,31,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,57,41,41,57,41,31,-1,57,31,41,31,57,-1,57,31,31,56,57,-1,-1
-1,-1,41,41,41,41,57,56,-1,57,31,41,-1,-1,-1,31,113,41,41,41,-1,-1
-1,-1,41,41,31,31,57,56,-1,31,57,31,-1,57,31,56,31,41,41,31,-1,-1
-1,-1,41,31,31,56,56,31,-1,41,41,41,-1,56,31,56,31,41,56,57,-1,-1
-1,-1,41,57,57,31,57,31,-1,41,41,31,-1,41,41,41,41,57,41,57,-1,-1
-1,-1,56,56,41,41,41,31,-1,41,41,57,-1,31,41,31,31,56,57,31,-1,-1
-1,-1,31,57,41,56,41,31,-1,41,31,41,-1,56,56,57,31,41,56,57,-1,-1
-1,-1,56,56,57,57,41,41,-1,41,41,119,-1,57,56,41,31,31,57,56,-1,-1
-1,-1,41,31,57,56,56,41,-1,57,31,57,-1,56,31,31,31,41,41,57,-1,-1
-1,-1,56,31,41,41,57,31,-1,31,31,57,-1,56,41,57,57,57,31,56,-1,-1
-1,-1,56,41,57,56,57,41,-1,57,31,57,-1,56,57,41,57,41,31,56,-1,-1
-1,-1,57,41,57,56,57,-1,-1,57,41,57,-1,31,56,31,31,41,57,57,-1,-1
-1,-1,57,41,57,57,41,-1,31,56,41,31,-1,31,41,31,56,31,41,41,-1,-1
-1,-1,57,56,41,31,57,-1,56,31,31,56,-1,56,41,31,56,56,41,56,-1,-1
-1,-1,56,56,56,114,56,-1,31,56,56,41,-1,41,31,41,57,31,57,41,-1,-1
-1,-1,57,57,41,113,31,-1,57,31,56,41,-1,31,56,57,57,56,56,57,-1,-1
-1,-1,31,57,41,57,41,-1,56,56,31,57,-1,31,57,57,57,56,31,57,-1,-1
-1,-1,31,57,56,31,31,-1,31,56,31,31,-1,31,56,31,57,56,56,57,-1,-1
-1,-1,56,57,57,57,56,-1,41,41,56,57,-1,31,57,57,57,41,31,57,-1,-1
-1,-1,57,57,56,56,57,-1,41,31,56,41,-1,41,41,56,56,56,57,57,-1,-1
-1,-1,57,31,56,41,41,-1,31,41,31,57,-1,56,31,56,41,41,56,56,-1,-1
-1,-1,56,56,56,56,57,-1,57,57,41,57,-1,31,56,31,113,41,41,57,-1,-1
-1,-1,31,31,41,57,56,-1,57,57,41,57,-1,57,57,57,113,57,31,41,-1,-1
-1,-1,31,41,31,31,31,-1,31,56,57,56,-1,41,41,31,56,41,41,41,-1,-1
-1,-1,31,57,31,56,31,-1,56,31,41,56,-1,31,57,57,57,41,31,57,-1,-1
-1,-1,41,56,31,41,56,-1,56,57,41,41,-1,56,41,57,56,41,57,56,-1,-1
-1,-1,31,31,31,41,41,-1,57,31,56,41,-1,31,57,31,57,31,56,41,-1,-1
-1,-1,31,41,57,41,31,-1,57,57,41,31,-1,57,56,57,41,31,57,31,-1,-1
-1,-1,56,56,31,41,56,-1,41,56,31,56,-1,56,57,56,56,57,41,57,-1,-1
-1,-1,56,31,31,31,56,-1,41,41,41,31,-1,57,31,41,56,56,56,57,-1,-1
-1,-1,31,56,57,41,31,-1,57,56,57,41,-1,56,31,57,31,41,57,41,-1,-1
-1,-1,56,56,31,56,41,-1,57,56,41,57,-1,41,56,41,56,56,56,41,-1,-1
-1,-1,57,57,56,57,56,-1,56,56,41,56,-1,31,31,31,41,31,57,41,-1,-1
-1,-1,31,31,56,57,57,-1,56,31,31,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,57,57,31,56,31,-1,57,57,56,41,57,56,56,57,56,41,41,113,-1,-1
-1,-1,57,56,56,31,41,-1,56,31,31,56,57,57,41,57,31,56,41,56,-1,-1
-1,-1,57,57,57,56,41,-1,56,56,41,57,31,41,31,41,31,57,41,56,-1,-1
-1,-1,41,56,56,57,41,-1,57,31,31,31,57,31,31,31,57,57,56,57,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,31,31,41,56,31,-1,-1
-1,57,57,31,31,57,-1,56,31,31,57,57,57,57,41,41,56,41,31,56,-1,-1
-1,57,57,31,31,31,-1,56,31,57,57,56,31,56,41,57,57,31,41,31,-1,-1
-1,31,56,56,41,31,-1,57,41,31,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,56,56,41,57,31,-1,41,56,57,56,57,57,57,31,56,57,56,31,41,-1,-1
-1,31,56,-1,-1,-1,-1,-1,56,31,41,41,57,31,31,56,31,41,31,56,-1,-1
-1,41,56,31,57,31,57,117,31,31,56,31,41,-1,41,56,57,31,31,31,-1,-1
-1,41,57,57,56,57,57,117,41,31,31,31,41,-1,31,57,57,57,57,57,-1,-1
-1,57,41,57,41,31,31,-1,41,56,41,57,57,-1,31,41,57,41,57,31,-1,-1
-1,-1,-1,-1,-1,57,56,-1,31,57,-1,-1,-1,-1,-1,-1,-1,117,31,56,-1,-1
-1,41,56,31,56,56,41,-1,57,57,56,57,57,41,31,41,57,41,31,57,-1,-1
-1,31,56,41,56,57,41,-1,56,56,31,41,56,41,56,56,56,31,31,41,-1,-1
-1,56,41,31,57,41,56,-1,41,56,57,56,31,57,56,31,56,-1,-1,-1,-1,-1
-1,31,56,-1,-1,-1,-1,-1,56,31,56,31,56,57,31,41,56,-1,56,56,-1,-1
-1,41,31,57,41,31,-1,56,31,56,117,-1,-1,-1,-1,-1,-1,-1,57,31,-1,-1
-1,41,56,56,31,31,-1,56,57,57,41,31,41,41,41,56,41,-1,31,41,-1,-1
-1,-1,-1,-1,41,56,-1,31,57,31,56,31,56,31,114,41,41,-1,31,41,-1,-1
-1,57,31,41,56,57,-1,57,41,31,41,57,56,31,56,-1,-1,-1,57,41,-1,-1
-1,41,31,57,56,31,-1,57,31,56,41,56,56,31,57,-1,41,41,57,31,-1,-1
